,Tm,Lg,Fld%,Rdrs,Season,RAA,WAA,RAR,WAR,Salary,Acquired,BA,OBP,SLG,OPS,OPS+,Bat,Pos_C,Pos_1B,Pos_2B,Pos_3B,Pos_SS,Pos_OF,Num_Pos,R/AB,2B/AB,3B/AB,HR/AB,RBI/AB,BB/PA,SB - CS,BB - SO,E/Def-Inn,DP/Def-Inn,cluster
3798,DET,AL,0.98,-14,2019,-15,-1.3,-3,-0.1,567100.0,Traded,0.235,0.31,0.43,0.74,93.0,R,0,0,0,0,0,1,1,0.13087248322147652,0.06375838926174497,0.010067114093959731,0.03691275167785235,0.087248322147651,0.08108108108108109,5,-67,0.005515719801434087,0.0013789299503585218,3
3799,ATL,NL,0.966,-3,2019,2,0.1,10,0.8,1250000.0,Purchased,0.295,0.408,0.45,0.858,119.0,L,0,0,0,0,0,1,1,0.16,0.05,0.0,0.035,0.115,0.15966386554621848,0,-7,0.007434944237918215,0.0037174721189591076,3
3800,NYY,AL,1.0,21,2019,41,4.1,56,5.6,684300.0,Amateur Draft,0.272,0.381,0.54,0.921,143.0,R,0,0,0,0,0,1,1,0.1984126984126984,0.047619047619047616,0.0026455026455026454,0.07142857142857142,0.1455026455026455,0.14317673378076062,1,-77,0.0,0.0,1
3801,PIT,NL,0.93,-1,2019,-8,-0.9,-2,-0.3,3000000.0,Free Agency,0.169,0.222,0.395,0.617,58.0,R,0,0,0,1,1,0,2,0.0872093023255814,0.040697674418604654,0.005813953488372093,0.05813953488372093,0.13953488372093023,0.05945945945945946,0,-49,0.024650780608052588,0.035606683100520405,2
3802,ARI,NL,0.991,0,2019,7,0.5,19,1.7,560000.0,Traded,0.245,0.348,0.478,0.826,112.0,R,1,0,0,1,0,0,2,0.1464968152866242,0.06050955414012739,0.0,0.05732484076433121,0.14968152866242038,0.13150684931506848,0,-31,0.010175527855507504,0.002543881963876876,3
3803,MULTIPLE,MLB,0.995,5,2019,-8,-0.7,2,0.2,583600.0,Traded,0.212,0.291,0.38,0.671,74.0,L,0,0,1,0,0,1,2,0.12653061224489795,0.036734693877551024,0.0163265306122449,0.0326530612244898,0.11836734693877551,0.08243727598566308,0,-24,0.001987281399046105,0.025834658187599363,2
3804,WSN,NL,0.995,-2,2019,18,1.6,30,2.8,4000000.0,Free Agency,0.344,0.395,0.572,0.966,146.0,R,0,1,1,1,0,0,3,0.18263473053892215,0.0688622754491018,0.0029940119760479044,0.05089820359281437,0.18562874251497005,0.07297297297297298,1,-22,0.0033277870216306157,0.05823627287853577,1
3805,MIN,AL,1.0,6,2019,19,2.0,39,4.0,6000000.0,Amateur Free Agent,0.252,0.336,0.519,0.855,123.0,L,0,0,0,0,0,1,1,0.18702290076335878,0.061068702290076333,0.0,0.06870229007633588,0.1717557251908397,0.10067114093959731,-4,-39,0.0,0.0018001800180018,1
3806,TBR,AL,0.985,12,2019,5,0.7,23,2.4,8166667.0,Amateur Draft,0.228,0.278,0.398,0.676,79.0,L,0,0,0,0,0,1,1,0.1342281879194631,0.0447427293064877,0.015659955257270694,0.03131991051454139,0.12304250559284116,0.05416666666666667,14,-78,0.0038310506656450533,0.0009577626664112633,3
3807,TEX,AL,0.991,-5,2019,-11,-0.9,-3,-0.2,569500.0,Amateur Draft,0.238,0.299,0.322,0.62,58.0,R,1,0,0,1,0,0,2,0.11386138613861387,0.0594059405940594,0.0049504950495049506,0.0049504950495049506,0.10396039603960396,0.06306306306306306,3,-35,0.00609632188579557,0.010160536476325949,2
3808,PHI,NL,0.974,5,2019,12,0.9,28,2.5,1500000.0,Amateur Draft,0.258,0.315,0.474,0.788,101.0,R,0,0,1,1,1,1,4,0.13973799126637554,0.07423580786026202,0.008733624454148471,0.04148471615720524,0.12008733624454149,0.068,11,-113,0.008893280632411068,0.02865612648221344,3
3809,CLE,AL,0.99,-6,2019,-14,-1.1,5,0.6,14666667.0,Amateur Draft,0.245,0.304,0.41,0.715,84.0,L,0,0,1,0,0,0,1,0.11353711790393013,0.05021834061135371,0.002183406113537118,0.03711790393013101,0.14192139737991266,0.07827788649706457,5,-48,0.00390625,0.0498046875,3
3810,PHI,NL,0.991,0,2019,-3,-0.4,2,0.1,565000.0,Amateur Draft,0.213,0.318,0.324,0.642,68.0,S,1,1,0,0,0,0,2,0.08823529411764706,0.0661764705882353,0.0,0.014705882352941176,0.058823529411764705,0.1125,0,-33,0.00983284169124877,0.013110455588331694,2
3811,LAA,AL,0.974,-3,2019,7,0.8,19,1.9,1350000.0,Traded,0.295,0.346,0.486,0.832,118.0,L,0,1,1,1,0,0,3,0.1678082191780822,0.0273972602739726,0.0,0.0547945205479452,0.1506849315068493,0.06230529595015576,0,-8,0.008532423208191127,0.03754266211604096,3
3812,NYM,NL,0.983,-2,2019,-15,-1.6,-5,-0.7,9000000.0,Amateur Free Agent,0.213,0.279,0.326,0.605,62.0,R,0,0,0,0,0,1,1,0.14728682170542637,0.046511627906976744,0.003875968992248062,0.01937984496124031,0.10465116279069768,0.07719298245614035,3,-53,0.004266211604095563,0.001422070534698521,2
3813,ARI,NL,0.991,1,2019,-5,-0.6,3,0.2,4825000.0,Amateur Draft,0.193,0.323,0.353,0.676,76.0,L,0,1,0,1,0,0,2,0.13903743315508021,0.0427807486631016,0.0106951871657754,0.03208556149732621,0.16042780748663102,0.1415929203539823,1,-23,0.004715868898844612,0.05187455788729073,2
3814,OAK,AL,0.977,-5,2019,17,1.8,35,3.5,557500.0,Traded,0.288,0.34,0.521,0.86,129.0,R,0,0,0,0,0,1,1,0.18202764976958524,0.06682027649769585,0.0,0.055299539170506916,0.1543778801843318,0.056133056133056136,11,-96,0.0067243035542747355,0.0019212295869356388,1
3815,NYY,AL,0.987,3,2019,34,3.5,56,5.6,12000000.0,Free Agency,0.327,0.375,0.518,0.893,136.0,R,0,1,1,1,0,0,3,0.18106312292358803,0.054817275747508304,0.0033222591362126247,0.04318936877076412,0.16943521594684385,0.07022900763358779,3,-44,0.006445375443119562,0.050757331614566546,1
3816,BOS,AL,0.995,-1,2019,-14,-1.3,-7,-0.6,2475000.0,Purchased,0.192,0.251,0.297,0.548,42.0,S,1,1,0,0,0,0,2,0.08139534883720931,0.01744186046511628,0.0,0.029069767441860465,0.11046511627906977,0.06806282722513089,0,-34,0.006396588486140725,0.0,2
3817,CLE,AL,0.979,9,2019,26,2.8,48,4.8,10850000.0,Amateur Draft,0.284,0.335,0.518,0.854,118.0,S,0,0,0,0,1,0,1,0.1688963210702341,0.06688963210702341,0.0033444816053511705,0.05351170568561873,0.12374581939799331,0.07033639143730887,17,-52,0.00836050497450046,0.05685143382660313,1
3818,SFG,NL,0.953,7,2019,10,0.8,27,2.4,14666667.0,Traded,0.254,0.325,0.437,0.762,101.0,R,0,0,0,1,0,0,1,0.13024282560706402,0.04194260485651214,0.004415011037527594,0.04415011037527594,0.152317880794702,0.08464566929133858,2,-69,0.01440922190201729,0.025936599423631124,3
3819,TBR,AL,0.991,1,2019,17,1.8,29,2.9,1000000.0,Amateur Draft,0.27,0.336,0.514,0.85,125.0,L,0,1,1,0,0,1,3,0.14189189189189189,0.057432432432432436,0.006756756756756757,0.057432432432432436,0.17229729729729729,0.0764525993883792,5,-88,0.004651162790697674,0.08217054263565891,1
3820,MULTIPLE,MLB,0.993,-14,2019,-23,-2.1,-11,-1.0,3350000.0,Free Agency,0.232,0.305,0.355,0.66,74.0,R,1,1,0,0,0,0,2,0.10238907849829351,0.034129692832764506,0.0034129692832764505,0.027303754266211604,0.12286689419795221,0.08231707317073171,0,-24,0.007342143906020558,0.011747430249632892,2
3821,CLE,AL,1.0,2,2019,10,1.0,19,1.9,564500.0,Traded,0.276,0.372,0.551,0.923,136.0,R,0,0,0,0,0,1,1,0.18666666666666668,0.06666666666666667,0.0044444444444444444,0.06666666666666667,0.1688888888888889,0.12643678160919541,1,-28,0.0,0.0019157088122605363,3
3822,SDP,NL,0.964,-3,2019,8,0.5,29,2.6,12000000.0,Free Agency,0.256,0.334,0.462,0.796,110.0,R,0,0,0,1,1,0,2,0.13798977853492334,0.03577512776831346,0.0034071550255536627,0.054514480408858604,0.14480408858603067,0.09833585476550681,2,-63,0.010455563853622106,0.021657953696788648,3
3823,DET,AL,0.889,1,2019,-5,-0.5,-4,-0.4,574500.0,Traded,0.0,0.08,0.0,0.08,-75.0,R,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.08,0,-9,0.03389830508474576,0.0,0
3824,MULTIPLE,MLB,0.993,6,2019,-2,-0.1,11,1.2,2500000.0,Traded,0.213,0.293,0.378,0.671,75.0,R,1,1,0,0,0,0,2,0.13813813813813813,0.057057057057057055,0.0,0.036036036036036036,0.08108108108108109,0.0855614973262032,0,-54,0.007040600797934757,0.0035203003989673783,2
3825,BAL,AL,0.998,-5,2019,13,1.5,36,3.7,575500.0,Amateur Draft,0.291,0.364,0.535,0.899,134.0,R,0,1,0,0,0,1,2,0.1760797342192691,0.06312292358803986,0.0033222591362126247,0.05813953488372093,0.1611295681063123,0.09278350515463918,1,-80,0.0008561643835616438,0.036815068493150686,1
3826,SDP,NL,0.992,6,2019,7,0.5,21,1.9,577100.0,Traded,0.234,0.304,0.387,0.691,83.0,R,0,0,0,0,0,1,1,0.14824120603015076,0.04773869346733668,0.007537688442211055,0.03015075376884422,0.09296482412060302,0.08616780045351474,16,-50,0.002120665889089174,0.0,3
3827,HOU,AL,0.995,7,2019,3,0.4,14,1.5,2212000.0,Traded,0.233,0.289,0.411,0.7,80.0,R,0,0,0,0,0,1,1,0.15753424657534246,0.0547945205479452,0.010273972602739725,0.03424657534246575,0.11643835616438356,0.05345911949685535,7,-78,0.001364256480218281,0.001364256480218281,3
3828,ATL,NL,0.995,-4,2019,-6,-0.8,10,0.7,4000000.0,Free Agency,0.285,0.356,0.42,0.776,97.0,L,0,0,0,0,0,1,1,0.1473429951690821,0.06038647342995169,0.004830917874396135,0.021739130434782608,0.1497584541062802,0.10021321961620469,2,-12,0.0010582010582010583,0.0010582010582010583,3
3829,ARI,NL,0.992,5,2019,54,5.0,74,6.9,2400000.0,Traded,0.329,0.389,0.592,0.981,149.0,S,0,0,1,0,1,1,3,0.1704745166959578,0.0632688927943761,0.015817223198594025,0.056239015817223195,0.1616871704745167,0.08439490445859872,8,-33,0.0024793388429752068,0.026446280991735537,1
3830,PIT,NL,0.984,-8,2019,14,1.2,32,2.9,10333334.0,Amateur Free Agent,0.295,0.342,0.503,0.845,119.0,R,0,0,0,0,0,1,1,0.17996289424860853,0.0575139146567718,0.011131725417439703,0.04267161410018553,0.15213358070500926,0.042662116040955635,19,-69,0.004381736920515292,0.001752694768206117,1
3831,CLE,AL,0.993,1,2019,-11,-1.0,-2,-0.1,3000000.0,Traded,0.199,0.276,0.343,0.619,61.0,L,0,0,0,0,0,1,1,0.13559322033898305,0.029661016949152543,0.0,0.038135593220338986,0.08050847457627118,0.07954545454545454,-1,-57,0.0017695983011856307,0.0,2
3832,BAL,AL,0.971,-11,2019,-23,-2.1,-11,-1.0,555000.0,Rule 5 Draft,0.208,0.26,0.322,0.581,53.0,R,0,0,0,0,1,0,1,0.10247349823321555,0.028268551236749116,0.01060070671378092,0.02120141342756184,0.0812720848056537,0.045307443365695796,9,-69,0.012738853503184714,0.05859872611464968,2
3833,BOS,AL,0.959,-5,2019,12,1.4,34,3.5,23750000.0,Free Agency,0.304,0.383,0.557,0.939,139.0,R,0,0,0,0,0,1,1,0.17043478260869566,0.057391304347826085,0.0034782608695652175,0.06260869565217392,0.1826086956521739,0.1095890410958904,2,-66,0.009085402786190189,0.0060569351907934586,1
3834,STL,NL,0.975,-11,2019,-14,-1.6,-2,-0.4,1125000.0,Purchased,0.269,0.34,0.41,0.751,98.0,R,0,0,0,0,0,1,1,0.1347305389221557,0.038922155688622756,0.005988023952095809,0.029940119760479042,0.12574850299401197,0.0938337801608579,3,-47,0.0053456878118317884,0.0,3
3835,TEX,AL,0.995,-1,2019,-8,-0.6,9,1.0,3300000.0,Amateur Free Agent,0.268,0.318,0.469,0.786,96.0,L,0,0,0,0,0,1,1,0.16083916083916083,0.06293706293706294,0.002331002331002331,0.04428904428904429,0.15384615384615385,0.05970149253731343,3,-80,0.0011388224575788635,0.0,3
3836,ATL,NL,0.995,0,2019,-7,-0.8,3,0.2,2000000.0,Free Agency,0.249,0.323,0.412,0.734,85.0,L,1,0,0,0,0,0,1,0.10108303249097472,0.032490974729241874,0.0,0.04332129963898917,0.1624548736462094,0.0981012658227848,0,-22,0.004424778761061947,0.004424778761061947,3
3837,CHW,AL,0.992,4,2019,19,2.0,36,3.6,2500000.0,Free Agency,0.273,0.328,0.46,0.789,108.0,R,1,0,0,0,0,0,1,0.14123006833712984,0.05922551252847381,0.002277904328018223,0.04100227790432802,0.1366742596810934,0.06302521008403361,3,-107,0.007733952049497293,0.00883880234228262,3
3838,PHI,NL,0.982,5,2019,11,1.0,19,1.8,10000000.0,Free Agency,0.256,0.378,0.457,0.834,116.0,R,0,0,0,0,0,1,1,0.2054794520547945,0.0547945205479452,0.0045662100456621,0.045662100456621,0.1324200913242009,0.16412213740458015,1,-12,0.004038772213247173,0.0,3
3839,TOR,AL,0.972,0,2019,-8,-0.6,2,0.3,559400.0,Traded,0.215,0.274,0.422,0.696,83.0,L,0,1,0,0,0,1,2,0.14741035856573706,0.055776892430278883,0.00398406374501992,0.04780876494023904,0.11155378486055777,0.06884057971014493,-2,-54,0.007042253521126761,0.007042253521126761,3
3840,COL,NL,0.975,7,2019,2,0.0,20,1.7,560000.0,Amateur Draft,0.25,0.329,0.45,0.779,88.0,L,0,1,1,1,0,0,3,0.14583333333333334,0.04583333333333333,0.0020833333333333333,0.05,0.17291666666666666,0.1038961038961039,4,-104,0.01449144099266371,0.08151435558373336,3
3841,NYM,NL,0.973,7,2019,36,3.3,54,5.1,567714.0,Amateur Draft,0.318,0.384,0.531,0.916,143.0,L,0,0,1,1,0,1,3,0.1627450980392157,0.07450980392156863,0.00196078431372549,0.045098039215686274,0.14705882352941177,0.06172839506172839,-1,-40,0.0065420560747663555,0.016822429906542057,1
3842,TBR,AL,0.987,-6,2019,18,1.9,39,3.9,557400.0,Traded,0.291,0.364,0.558,0.922,144.0,L,0,0,0,0,0,1,1,0.15660377358490565,0.05471698113207547,0.013207547169811321,0.062264150943396226,0.16792452830188678,0.09137055837563451,5,-77,0.00258732212160414,0.00129366106080207,1
3843,SDP,NL,0.996,-1,2019,-1,-0.2,7,0.6,556300.0,Traded,0.265,0.316,0.438,0.754,99.0,S,1,0,0,0,0,1,2,0.11946902654867257,0.048672566371681415,0.008849557522123894,0.035398230088495575,0.09734513274336283,0.05327868852459016,0,-43,0.004149377593360996,0.002074688796680498,3
3844,DET,AL,0.976,-9,2019,-6,-0.5,4,0.5,5250000.0,Free Agency,0.27,0.31,0.438,0.747,94.0,R,0,1,1,1,1,0,4,0.09375,0.0625,0.0,0.03515625,0.0859375,0.04797047970479705,0,-44,0.011250401800064288,0.06107360977177756,2
3845,KCR,AL,0.981,2,2019,10,1.3,35,3.6,1000000.0,Amateur Draft,0.302,0.348,0.463,0.811,111.0,R,0,1,1,0,0,1,3,0.15418502202643172,0.06020558002936858,0.014684287812041116,0.023494860499265784,0.10866372980910426,0.061224489795918366,10,-81,0.008263841935241531,0.04958305161144918,3
3846,STL,NL,0.999,1,2019,1,-0.1,15,1.3,20000000.0,Amateur Draft,0.27,0.312,0.399,0.711,87.0,R,1,1,0,1,0,0,3,0.10739856801909307,0.057279236276849645,0.0,0.02386634844868735,0.1360381861575179,0.05088495575221239,6,-35,0.0010547410610695074,0.006328446366417045,3
3847,CHW,AL,0.962,0,2019,32,3.3,52,5.2,575000.0,Traded,0.315,0.367,0.548,0.915,140.0,S,0,0,0,1,0,0,1,0.162426614481409,0.06653620352250489,0.009784735812133072,0.04892367906066536,0.15459882583170254,0.07155635062611806,7,-114,0.013696128560993425,0.033783783783783786,1
3848,KCR,AL,0.984,5,2019,4,0.6,20,2.1,576000.0,Amateur Free Agent,0.263,0.291,0.424,0.715,85.0,S,0,0,0,0,1,0,1,0.13975903614457832,0.04819277108433735,0.024096385542168676,0.021686746987951807,0.1493975903614458,0.04288939051918736,36,-113,0.008214034264257215,0.07744660877728232,3
3849,PIT,NL,0.952,-19,2019,-24,-2.6,-7,-1.0,579500.0,Traded,0.277,0.322,0.429,0.751,96.0,L,0,1,1,1,0,1,4,0.09871244635193133,0.06437768240343347,0.002145922746781116,0.027896995708154508,0.17167381974248927,0.05964214711729622,-1,-87,0.013927576601671309,0.02586549940310386,2
3850,BOS,AL,0.995,1,2019,1,0.2,13,1.3,6500000.0,Free Agency,0.252,0.328,0.507,0.835,111.0,L,0,1,0,0,0,0,1,0.1610738255033557,0.05704697986577181,0.003355704697986577,0.06375838926174497,0.19463087248322147,0.10149253731343283,1,-40,0.004523522316043425,0.07840772014475271,3
3851,CLE,AL,1.0,-2,2019,-5,-0.5,-4,-0.4,570500.0,Traded,0.125,0.176,0.25,0.426,10.0,S,0,0,1,1,1,0,3,0.09375,0.03125,0.0,0.03125,0.125,0.05714285714285714,1,-14,0.0,0.03571428571428571,0
3852,MIL,NL,0.968,-4,2019,10,0.7,29,2.6,7000000.0,Free Agency,0.254,0.329,0.516,0.845,114.0,L,0,0,1,1,0,0,2,0.15296367112810708,0.05736137667304015,0.0019120458891013384,0.06692160611854685,0.16634799235181644,0.09075342465753425,3,-45,0.010361799499179692,0.036266298247128924,3
3853,BAL,AL,0.983,1,2019,-8,-0.8,-6,-0.5,557500.0,Amateur Draft,0.094,0.181,0.156,0.337,-9.0,L,0,0,0,0,0,1,1,0.109375,0.0,0.03125,0.0,0.0625,0.05405405405405406,1,-10,0.006097560975609756,0.0,0
3854,LAD,NL,0.98,9,2019,37,3.4,56,5.3,575000.0,Free Agency,0.251,0.374,0.515,0.889,132.0,L,0,1,1,1,0,0,3,0.20739219712525667,0.045174537987679675,0.002053388090349076,0.07186858316221766,0.20123203285420946,0.15280135823429541,3,-59,0.012099213551119177,0.06481721545242417,1
3855,STL,NL,0.99,-5,2019,-11,-1.2,-5,-0.6,562000.0,Traded,0.267,0.298,0.355,0.653,73.0,R,0,0,1,1,1,1,4,0.11627906976744186,0.040697674418604654,0.005813953488372093,0.011627906976744186,0.0755813953488372,0.03867403314917127,5,-30,0.0031338138514572234,0.02820432466311501,2
3856,COL,NL,0.991,5,2019,-7,-1.0,8,0.6,10000000.0,Free Agency,0.279,0.328,0.452,0.78,89.0,L,0,1,1,0,0,0,2,0.1278538812785388,0.07990867579908675,0.00228310502283105,0.02968036529680365,0.1780821917808219,0.06694560669456066,0,-42,0.010123734533183352,0.11023622047244094,3
3857,SDP,NL,0.982,-10,2019,-17,-1.9,-1,-0.4,5500000.0,Traded,0.239,0.321,0.418,0.739,96.0,R,0,1,0,1,0,1,3,0.13333333333333333,0.05057471264367816,0.0022988505747126436,0.041379310344827586,0.12183908045977011,0.10408163265306122,9,-117,0.005055611729019211,0.004044489383215369,3
3858,CLE,AL,1.0,8,2019,3,0.4,14,1.4,574800.0,Amateur Draft,0.288,0.325,0.467,0.792,103.0,L,0,0,0,0,0,1,1,0.12408759124087591,0.06934306569343066,0.0,0.0364963503649635,0.12408759124087591,0.047619047619047616,2,-52,0.0,0.004621072088724584,3
3859,SEA,AL,0.992,-18,2019,4,0.6,22,2.2,581200.0,Traded,0.278,0.353,0.46,0.813,119.0,L,1,0,1,0,0,0,2,0.14719626168224298,0.028037383177570093,0.0,0.0514018691588785,0.12850467289719625,0.0975103734439834,0,-45,0.0073511394266111245,0.0036755697133055622,3
3860,PIT,NL,0.974,-5,2019,16,1.3,33,3.0,557500.0,Amateur Draft,0.308,0.353,0.446,0.8,110.0,R,0,0,1,1,1,1,4,0.12373225152129817,0.04056795131845842,0.012170385395537525,0.02434077079107505,0.12981744421906694,0.05273069679849341,8,-34,0.011739385638818234,0.05380551751125024,3
3861,NYM,NL,0.992,0,2019,-12,-1.3,-7,-0.8,556300.0,Amateur Draft,0.191,0.231,0.316,0.547,45.0,R,1,0,0,0,0,0,1,0.0661764705882353,0.03676470588235294,0.0,0.029411764705882353,0.10294117647058823,0.04861111111111111,0,-30,0.008792497069167644,0.005861664712778429,2
3862,NYM,NL,0.992,-1,2019,2,0.1,10,0.9,598285.0,Amateur Draft,0.221,0.375,0.407,0.783,111.0,L,0,0,0,0,0,1,1,0.1708542713567839,0.05527638190954774,0.005025125628140704,0.04020100502512563,0.1457286432160804,0.18110236220472442,3,-25,0.002079002079002079,0.0,3
3863,WSN,NL,0.889,0,2019,-1,-0.1,-1,-0.1,555000.0,Amateur Draft,0.167,0.231,0.25,0.481,25.0,R,0,1,0,1,0,0,2,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.07692307692307693,0,-3,0.058823529411764705,0.0,2
3864,BAL,AL,0.979,-7,2019,-20,-1.7,2,0.4,562000.0,Waivers,0.244,0.311,0.46,0.771,101.0,R,0,1,0,1,0,1,3,0.133086876155268,0.04436229205175601,0.0,0.05730129390018484,0.16635859519408502,0.07345575959933222,0,-99,0.01638672675133142,0.06554690700532569,3
3865,KCR,AL,0.995,-4,2019,-29,-2.8,-16,-1.5,557650.0,Amateur Draft,0.195,0.281,0.369,0.65,69.0,L,0,1,0,0,0,1,2,0.0975609756097561,0.039634146341463415,0.003048780487804878,0.042682926829268296,0.11585365853658537,0.10540540540540541,-1,-60,0.005201560468140442,0.10403120936280884,2
3866,STL,NL,0.93,0,2019,-1,-0.2,4,0.3,564000.0,Traded,0.262,0.311,0.411,0.723,90.0,R,0,0,0,0,0,1,1,0.1276595744680851,0.0425531914893617,0.0,0.03546099290780142,0.11347517730496454,0.06622516556291391,1,-43,0.010744985673352437,0.0,3
3867,TEX,AL,0.973,-8,2019,-25,-2.2,-4,-0.3,7833333.0,Amateur Free Agent,0.205,0.283,0.439,0.721,79.0,L,0,0,1,0,0,0,1,0.1475095785440613,0.05747126436781609,0.0019157088122605363,0.05747126436781609,0.1781609195402299,0.08950086058519793,2,-126,0.012625199898998402,0.07154279942765761,3
3868,OAK,AL,0.993,12,2019,29,3.0,49,4.9,575000.0,Amateur Draft,0.267,0.351,0.545,0.896,139.0,L,0,1,0,0,0,0,1,0.15113871635610765,0.053830227743271224,0.0,0.07453416149068323,0.18840579710144928,0.09323583180987204,0,-87,0.007141581860382075,0.08480628459203714,1
3869,STL,NL,0.979,3,2019,8,0.5,25,2.3,12250000.0,Traded,0.241,0.328,0.472,0.8,109.0,R,0,0,0,0,0,1,1,0.16494845360824742,0.04742268041237113,0.002061855670103093,0.05979381443298969,0.18350515463917524,0.11293260473588343,10,-52,0.0035971223021582736,0.0,3
3870,CHW,AL,1.0,-4,2019,-18,-1.8,-15,-1.4,567000.0,Waivers,0.107,0.194,0.179,0.372,1.0,L,0,1,0,0,0,1,2,0.047619047619047616,0.0,0.0,0.023809523809523808,0.047619047619047616,0.08602150537634409,-1,-27,0.0,0.0,0
3871,MULTIPLE,NL,0.989,-7,2019,-20,-2.3,-4,-0.7,3800000.0,Free Agency,0.244,0.315,0.336,0.651,75.0,L,0,0,1,0,0,0,1,0.1141552511415525,0.04794520547945205,0.0045662100456621,0.01141552511415525,0.08904109589041095,0.08757637474541752,2,-4,0.005235053921055386,0.061773636268453565,2
3872,BOS,AL,0.973,1,2019,-10,-0.9,-6,-0.6,6250000.0,Traded,0.18,0.245,0.258,0.503,31.0,R,0,1,0,0,0,1,2,0.10112359550561797,0.0449438202247191,0.0,0.011235955056179775,0.10112359550561797,0.0707070707070707,0,-24,0.01818181818181818,0.06060606060606061,2
3873,LAD,NL,0.974,4,2019,14,1.1,30,2.8,5000000.0,Amateur Draft,0.249,0.339,0.538,0.876,126.0,L,0,1,0,0,0,1,2,0.18444444444444444,0.035555555555555556,0.006666666666666667,0.08,0.16444444444444445,0.09727626459143969,0,-61,0.008526966531656363,0.009592837348113408,3
3874,BOS,AL,1.0,-2,2019,-6,-0.5,-5,-0.5,15000000.0,Amateur Draft,0.1,0.143,0.1,0.243,-35.0,R,0,0,1,0,0,0,1,0.05,0.0,0.0,0.0,0.05,0.047619047619047616,0,-1,0.0,0.10714285714285714,0
3875,TEX,AL,1.0,-5,2019,4,0.5,16,1.6,2000000.0,Free Agency,0.297,0.358,0.552,0.91,126.0,R,0,0,0,0,0,1,1,0.1853146853146853,0.05944055944055944,0.0034965034965034965,0.06293706293706294,0.2062937062937063,0.08227848101265822,5,-43,0.0,0.0,3
3876,ARI,NL,0.99,7,2019,5,0.3,18,1.6,7000000.0,Free Agency,0.275,0.343,0.461,0.804,106.0,L,0,0,0,0,0,1,1,0.1256544502617801,0.07591623036649214,0.007853403141361256,0.031413612565445025,0.14921465968586387,0.08274231678486997,0,-52,0.0024813895781637717,0.0012406947890818859,3
3877,TBR,AL,0.993,2,2019,1,0.1,3,0.3,556700.0,Traded,0.217,0.345,0.326,0.672,84.0,L,1,1,0,0,0,0,2,0.13043478260869565,0.10869565217391304,0.0,0.0,0.043478260869565216,0.14545454545454545,0,-11,0.007352941176470588,0.022058823529411766,2
3878,CLE,AL,0.997,30,2019,24,2.5,40,4.0,2625000.0,Amateur Draft,0.239,0.321,0.452,0.774,99.0,R,1,0,0,0,0,0,1,0.11825192802056556,0.02313624678663239,0.002570694087403599,0.061696658097686374,0.16195372750642673,0.10022271714922049,0,-82,0.0030205396697543293,0.012082158679017317,1
3879,DET,AL,1.0,-4,2019,-8,-0.7,-6,-0.6,555100.0,Waivers,0.227,0.277,0.318,0.595,57.0,R,0,1,0,0,0,1,2,0.06818181818181818,0.09090909090909091,0.0,0.0,0.13636363636363635,0.0425531914893617,1,-12,0.0,0.0,2
3880,TBR,AL,1.0,2,2019,16,1.8,38,3.9,4100000.0,Traded,0.273,0.369,0.45,0.818,120.0,R,0,0,0,0,0,1,1,0.13580246913580246,0.0582010582010582,0.003527336860670194,0.037037037037037035,0.11992945326278659,0.12385321100917432,21,-42,0.0,0.0,1
3881,OAK,AL,0.997,-14,2019,-10,-0.9,2,0.3,1075000.0,Traded,0.239,0.282,0.411,0.693,86.0,R,1,0,0,0,0,0,1,0.14012738853503184,0.05732484076433121,0.0,0.03821656050955414,0.19745222929936307,0.043859649122807015,-1,-48,0.0024271844660194173,0.0036407766990291263,3
3882,MULTIPLE,MLB,0.986,-8,2019,-14,-1.6,8,0.4,5800000.0,Traded,0.259,0.287,0.432,0.719,88.0,R,0,0,0,0,0,1,1,0.13584288052373159,0.060556464811783964,0.004909983633387889,0.03436988543371522,0.14402618657937807,0.027906976744186046,9,-71,0.0035919540229885057,0.0014367816091954023,3
